list_id,ad_id,tieu_de,hang_xe,loai_xe,dung_tich,nam_san_xuat,tinh_trang,gia_vnd,gia_trieu,khu_vuc,quan_huyen,nguoi_ban,so_da_ban,dang_lon,km_da_di,ngay_dang,co_video,url
98354696,136147246,"yamaha sirius chính chủ sử dụng từ đầu, 96%",Yamaha,Xe số,100 - 175cc,2018,Đã sử dụng,3500000,3.5,TP Hà Nội,Quận Nam Từ Liêm,E Hằng,1,39,8200,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/98354696
115319778,156283831,Bán xe Wave 50cc mới k mải giá tốt,Honda,Xe số,Dưới 50cc,2025,Mới,14500000,14.5,TP Hồ Chí Minh,Quận Tân Phú,  CỬA HÀNG XE MÁY PHƯỚC THỌ,488,41,0,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/115319778
130842575,174271806,Honda Airblade 2010 Fi lên thái BSTP chính chủ,Honda,Tay ga,,2010,Đã sử dụng,18800000,18.8,TP Hồ Chí Minh,Quận 12,XE MÁY HẢI THANH,4,14,56000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130842575
89137495,124884261,xe SYM Attila elirabeth nguyên bản,Suzuki,Tay ga,100 - 175cc,2017,Đã sử dụng,3000000,3.0,TP Hà Nội,Quận Nam Từ Liêm,Trần văn Tuấn,0,12,5000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/89137495
130543968,173928278,Piaggio Vespa primavera 2020 Trắng pasda,Vespa / Piaggio,Tay ga,100 - 175cc,2020,Đã sử dụng,42000000,42.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,8000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130543968
130518594,173899238,Piaggio Zip 2018 29D1-71996,Vespa / Piaggio,Tay ga,50 - 100cc,2020,Đã sử dụng,3000000,3.0,TP Hà Nội,Quận Nam Từ Liêm,Linh Nhi,24,26,3000,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/130518594
131069539,174536710,Honda Wave A 100 2009 Đen Zin,Honda,Xe số,50 - 100cc,2009,Đã sử dụng,9500000,9.5,Đồng Nai,Huyện Trảng Bom,Của Hàng Xe Máy U Phong,142,128,1000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069539
131069540,174536713,Honda Vision Sport 2021 Xám,Honda,Tay ga,100 - 175cc,2021,Đã sử dụng,28000000,28.0,Đắk Lắk,Thành phố Buôn Ma Thuột,nguyễn Minh Tú,29,14,9000,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/131069540
131069513,174536680,Yamaha Sirius 2012 Đỏ Đen,Yamaha,Xe số,,2012,Đã sử dụng,9300000,9.3,TP Đà Nẵng,Quận Liên Chiểu,Lê Sang,92,29,12341,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069513
100025766,138175946,Bán xe Airblade 2020,Honda,Tay ga,,2020,Đã sử dụng,12800000,12.8,TP Hà Nội,Quận Nam Từ Liêm,Em Dung,0,48,10000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/100025766
130602176,173994551,Wave Alpha 110 2020 lướt 21.000km kiểng zin 9 chủ,Honda,Xe số,100 - 175cc,2020,Đã sử dụng,15500000,15.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Sơn Thủ Đức,1213,55,21000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130602176
131069501,174536682,Honda Future Neo Fi Đỏ Xám,Honda,Xe số,100 - 175cc,2008,Đã sử dụng,40000000,40.0,TP Hồ Chí Minh,Quận Tân Phú,Ngô Văn Hà,0,2,43000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069501
131069494,174536669,Honda Lead màu Đỏ 77817 km,Honda,Tay ga,100 - 175cc,2016,Đã sử dụng,18000000,18.0,TP Hồ Chí Minh,Quận 10,Hải Long,2,1,77817,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069494
131069491,174536405,Honda Air Blade Thái 2010 Đen,Honda,Tay ga,100 - 175cc,2010,Đã sử dụng,8500000,8.5,TP Hồ Chí Minh,Huyện Hóc Môn,Tín Nghĩa CĐ,1,1,9999,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069491
104615389,143678111,"Wave RSX 110Fi, 2021, dán nilon cả xe, chính chủ",Honda,Xe số,100 - 175cc,2021,Đã sử dụng,6500000,6.5,TP Hà Nội,Quận Nam Từ Liêm,Đặng Anh Thư,0,39,5400,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/104615389
131069478,174536637,Yamaha Luvias 2012 Đỏ đen.Biển TP.Zin 100%,Yamaha,Tay ga,,2012,Đã sử dụng,7800000,7.8,TP Hồ Chí Minh,Quận Tân Phú,A Hùng,99,1,20000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069478
88493458,124062783,Xe harate susuki nguyên bản,SYM,Tay ga,100 - 175cc,2016,Đã sử dụng,3000000,3.0,TP Hà Nội,Quận Nam Từ Liêm,Bùi Phương anh,0,11,5000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/88493458
131069470,174536645,Xe máy điện Piaggio Vespa 2019 Đen,Brand_50,Xe phân khối lớn,,2019,Đã sử dụng,4800000,4.8,TP Hải Phòng,Quận Kiến An,Hoàng linh,0,3,3405,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069470
130953457,174401356,CẦM MUA SỐ LƯỢNG NHIỀU XE MÁY CŨ-MUA NHANH-LIỀN,Honda,Tay ga,,2024,Đã sử dụng,20000000,20.0,TP Hồ Chí Minh,Thành phố Thủ Đức,THU MUA XE MÁY CŨ GIÁ CAO NHẤT,107,10,3000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130953457
131069441,174536616,sh mode 2016,Honda,Tay ga,100 - 175cc,2016,Đã sử dụng,30000000,30.0,TP Đà Nẵng,Huyện Hòa Vang,Khang,21,1,83150,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069441
131061527,174527662,WAVE 110 THÁI DỌN TÂM HUYẾT FULL ĐỒ CHƠI REAL ĐẸP,Honda,Xe số,,1999,Đã sử dụng,39000000,39.0,An Giang,Huyện Chợ Mới,XE MÁY THIỆN PHÁT AN GIANG,0,26,30000,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/131061527
131069434,174536599,Yamaha Jupiter V Bạc Đã sử dụng,Yamaha,Xe số,,2008,Đã sử dụng,3500000,3.5,TP Hà Nội,Quận Nam Từ Liêm,Bùi Phương anh,0,11,6869,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069434
128952419,172086928,YAMAHA JUPTTER FI BSỐ SÀI GÒN NGUYÊN RIN,Yamaha,Xe số,100 - 175cc,2014,Đã sử dụng,12800000,12.8,TP Hồ Chí Minh,Quận 6,Dũng,11,1,38000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/128952419
131014978,174473833,SYM Angela 50cc Trắng biển Hà Nội,Suzuki,Xe số,,2022,Đã sử dụng,5900000,5.9,TP Hà Nội,Quận Nam Từ Liêm,Xe Máy Tấn Hiền ,32,20,5000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131014978
127814016,170770190,Yamaha Jupiter gravita 2009 mới 90% biển số 15,Yamaha,Xe số,100 - 175cc,2009,Đã sử dụng,9000000,9.0,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10668,360,5,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/127814016
57195635,83531911,Yamaha Nouvo LX 135 ít sử dụng đẹp 96%,Yamaha,Tay ga,,2013,Đã sử dụng,3500000,3.5,TP Hà Nội,Quận Nam Từ Liêm,E Thuỷ xd,1,39,14000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/57195635
131069357,174536518,Dibao Vespa 50cc Trắng,Brand_50,Tay ga,,2023,Đã sử dụng,7800000,7.8,TP Hà Nội,Quận Nam Từ Liêm,Xe Máy Tấn Hiền ,32,20,5000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069357
82010595,115832202,Xe wawe nguyên bản,Honda,Xe số,100 - 175cc,2021,Đã sử dụng,3200000,3.2,TP Hà Nội,Quận Cầu Giấy,Trần văn Tuấn,0,12,1000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/82010595
130822516,174247946,Honda SH Mode 125cc 2021 Đỏ đen 12000 km,Honda,Tay ga,100 - 175cc,2021,Đã sử dụng,44000000,44.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,12000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130822516
130386100,173747806,Honda Blade 110 Đen Nhám,Honda,Xe số,100 - 175cc,2021,Đã sử dụng,6500000,6.5,TP Hà Nội,Quận Nam Từ Liêm,Linh Nhi,24,26,3000,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/130386100
131069339,174536500,Yamaha TFX 150 Chính Chủ Cần Bán,Yamaha,Xe côn tay,100 - 175cc,2017,Đã sử dụng,30000000,30.0,TP Hà Nội,Quận Bắc Từ Liêm,Bùi Huy Thông,0,1,33000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069339
130716462,174124758,💥 Honda Lead 2012 Zin Êm Bao Công Chứng,Honda,Tay ga,100 - 175cc,2012,Đã sử dụng,9500000,9.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Trường Thịnh,403,24,0,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/130716462
127521120,170434958,SH 2016 Khoá Smartkey biển Hà Nội,Honda,Tay ga,,2016,Đã sử dụng,22800000,22.8,TP Hà Nội,Quận Nam Từ Liêm,Em Dung,0,48,0,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/127521120
58871179,85774143,Xe SYM Attila viectoria  nguyen bản,Suzuki,Tay ga,50 - 100cc,2015,Đã sử dụng,2300000,2.3,TP Hà Nội,Quận Bắc Từ Liêm,nguyen thu huyen,30,12,500,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/58871179
130446727,173816687,Xe máy điện XMEN Đen bh 6 tháng,Brand_83,Xe phân khối lớn,,2025,Đã sử dụng,4800000,4.8,TP Hà Nội,Quận Đống Đa,Luuducthang,277,17,2000,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/130446727
131069302,174536449,kimcô 50cc bs43 chinh chủ,Brand_21,Xe số,Dưới 50cc,2020,Đã sử dụng,9500000,9.5,TP Đà Nẵng,Quận Sơn Trà,Quynh,10,1,20000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069302
104575619,143632070,"Air Blade110, 2013, nhà sd từ đầu, giữ gìn, 90%",Honda,Tay ga,100 - 175cc,2013,Đã sử dụng,9500000,9.5,TP Hà Nội,Quận Nam Từ Liêm,Đặng Anh Thư,0,39,15000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/104575619
131069290,174536438,Honda Air Blade 2014 Đen Vàng đồng,Honda,Tay ga,,2014,Đã sử dụng,16500000,16.5,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,12800,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069290
102256073,140876403,Bán xe atila màu trắng,Suzuki,Tay ga,50 - 100cc,2018,Đã sử dụng,2800000,2.8,TP Hà Nội,Quận Nam Từ Liêm,Bùi Phương anh,0,11,5000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/102256073
130544550,173929028,VARIO 150 2016 ODO THẤP MÁY ZIN XE ĐẸP HÀNG BỎ MAU,Honda,Tay ga,,2016,Đã sử dụng,58000000,58.0,An Giang,Huyện Chợ Mới,XE MÁY THIỆN PHÁT AN GIANG,0,26,15000,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/130544550
131069253,174536244,Honda Vario màu Đỏ 146 km,Honda,Tay ga,100 - 175cc,2019,Đã sử dụng,34500000,34.5,TP Hồ Chí Minh,Quận Phú Nhuận,CuBi Thanh Sơn,26,21,14614,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069253
131015189,174474073,SYM Attila 50cc 2023 Đỏ Xám,Suzuki,Tay ga,Dưới 50cc,2023,Đã sử dụng,9800000,9.8,TP Hà Nội,Quận Nam Từ Liêm,Xe Máy Tấn Hiền ,32,20,5000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131015189
130795012,174213897,Honda Win indo biển VIP 79N1.8089,Honda,Xe côn tay,50 - 100cc,1995,Đã sử dụng,14800000,14.8,TP Hồ Chí Minh,Quận 12,Phát Lộc,144,3,6868,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130795012
131069222,174536366,Yamaha Janus 125 Đỏ,Yamaha,Tay ga,100 - 175cc,2016,Đã sử dụng,12800000,12.8,TP Hồ Chí Minh,Thành phố Thủ Đức,phuoc8668,96,12,33580,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/131069222
130558568,173943975,Yamaha Sirius RC FI 2018 Đỏ đen,Yamaha,Xe số,100 - 175cc,2018,Đã sử dụng,11000000,11.0,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10668,360,10,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130558568
131069207,174536352,Honda SH 160i CBS 2024 Đỏ có bán trả góp,Honda,Tay ga,100 - 175cc,2024,Đã sử dụng,87000000,87.0,Đồng Nai,Huyện Trảng Bom,cửa hàng xe máy Trần Sơn ,416,10,6000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069207
131069194,174536343,Honda Wave màu Xanh,Honda,Xe số,,2003,Đã sử dụng,7500000,7.5,Ninh Bình,Thành phố Nam Định,Trung Đồ Cũ,369,22,8888,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069194
131069205,174536351,Honda Air Blade FI 2010 Đen trắng,Honda,Tay ga,,2010,Đã sử dụng,15800000,15.8,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,17000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069205
90617779,126744104,Honda SH Mode nguyên bản chính chủ 2017 nữ dùng,Honda,Tay ga,100 - 175cc,2017,Đã sử dụng,13800000,13.8,TP Hà Nội,Quận Nam Từ Liêm,E Hằng,1,39,2000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/90617779
102294827,140922176,bán xe wawa rsx  màu xanh  nguyên bản,Honda,Xe số,100 - 175cc,2015,Đã sử dụng,5000000,5.0,TP Hà Nội,Quận Nam Từ Liêm,Trần văn Tuấn,0,12,4000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/102294827
130629738,174025918,Honda SH 150i 2015 Đen 26000 km bstp 9 chủ,Honda,Tay ga,100 - 175cc,2015,Đã sử dụng,48800000,48.8,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,26000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130629738
131069182,174536322,Honda Future Led 2025 Đen Nhán Chạy 1.500Km,Honda,Xe số,100 - 175cc,2025,Đã sử dụng,32000000,32.0,An Giang,Thành phố Long Xuyên,Cửa Hàng Xe Minh Hạnh,137,14,1500,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069182
130138654,173463683,Lead 125cc 2018 Chính chủ máy zin,Honda,Tay ga,100 - 175cc,2019,Đã sử dụng,11500000,11.5,TP Hà Nội,Quận Nam Từ Liêm,Linh Nhi,24,26,3000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130138654
131052354,174516959,Bán Dream Thái 1995. Giá 220 triệu,Honda,Xe số,50 - 100cc,1995,Đã sử dụng,220000000,220.0,TP Hà Nội,Huyện Thường Tín,Khánh Toàn,0,2,99999,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131052354
130253641,173595892,[ ZIN HIẾM CÓ]🔆 Mio Classico 2012 đời cuối🔆Mới 90%,Yamaha,Tay ga,300 - 500cc,2012,Đã sử dụng,10500000,10.5,TP Hồ Chí Minh,Quận Bình Tân,BÙI TIẾN DŨNG,769,36,27500,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/130253641
131069124,174536264,Honda Wave RS Đỏ,Honda,Xe số,50 - 100cc,2007,Đã sử dụng,7500000,7.5,Ninh Bình,Thành phố Nam Định,Trung Đồ Cũ,369,22,8888,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069124
131069164,174536300,Yamaha Sirius 2023 Đen,Yamaha,Xe số,,2023,Đã sử dụng,14500000,14.5,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,17000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069164
130745352,174157683,💥 Honda Vario 150 2020 BSTP - Góp Bao Đậu,Honda,Tay ga,100 - 175cc,2020,Đã sử dụng,39500000,39.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Trường Thịnh,403,24,23654,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/130745352
57100035,83401151,Piazo Liberty 3v ie chính chủ dùng rất ít,Vespa / Piaggio,Tay ga,,2015,Đã sử dụng,3500000,3.5,TP Hà Nội,Quận Cầu Giấy,Em Hằng kt,0,48,9000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/57100035
131069134,174536269,Honda Future 2019 Đen,Honda,Xe số,,2019,Đã sử dụng,19500000,19.5,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,17000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069134
131069115,174536257,Honda Airblade 2016 Đen,Honda,Tay ga,100 - 175cc,2016,Đã sử dụng,25000000,25.0,TP Hà Nội,Quận Cầu Giấy,Kiên,0,1,47599,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069115
131069107,174536241,cần bán,Honda,Tay ga,100 - 175cc,2010,Đã sử dụng,6500000,6.5,TP Hồ Chí Minh,Quận Tân Phú,phong,7,2,20000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069107
126351538,169085549,Honda Lead 2014 màu xanh ít dùng mới 90%,Honda,Tay ga,,2014,Đã sử dụng,9500000,9.5,TP Hà Nội,Quận Cầu Giấy,Đặng Anh Thư,0,39,10000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/126351538
131069095,174536228,Yamaha Sirius 2026 50cc odo:190km,Brand_34,Xe số,,2026,Đã sử dụng,13500000,13.5,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,190,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069095
131069092,174536220,bán xe số 50cc. hãng sym,Suzuki,Xe số,Dưới 50cc,2015,Đã sử dụng,7500000,7.5,TP Đà Nẵng,Quận Cẩm Lệ,Xuân Thắng Mua Bán Xe Máy Cũ,95,8,1,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069092
131069079,174536122,Honda SH Mode Đỏ đen 7622 km,Honda,Tay ga,100 - 175cc,2019,Đã sử dụng,46000000,46.0,TP Hồ Chí Minh,Quận Phú Nhuận,CuBi Thanh Sơn,26,21,7622,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069079
131069071,174536195,Janus 2017 khoá smarkey 9c kí giấy máy zin êm,Yamaha,Tay ga,,2017,Đã sử dụng,16500000,16.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Đặng Nhất Huy,127,10,20000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069071
98574222,136416383,SUZUKI GSX-S150 NHẬP INDONESIA KIỂNG NHẸ BS ĐẸP,SYM,Xe côn tay,,2017,Đã sử dụng,21500000,21.5,An Giang,Huyện Chợ Mới,XE MÁY THIỆN PHÁT AN GIANG,0,26,16000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/98574222
131069068,174536203,Piaggio Vespa GTS Xám,Vespa / Piaggio,Tay ga,,2015,Đã sử dụng,16500000,16.5,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,17000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069068
130731814,174142165,Honda Super Dream 2001 Nâu Zin 70 AA-47149,Honda,Xe số,300 - 500cc,2001,Đã sử dụng,24000000,24.0,TP Hồ Chí Minh,Quận Tân Bình,quyền,164,3,50000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130731814
129979011,173279275,Honda Air Blade FI 2010 Đỏ,Honda,Tay ga,,2010,Đã sử dụng,13000000,13.0,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10668,360,10,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/129979011
131069008,174536045,Yamaha NVX 125 Đen Đỏ 7.000 km,Yamaha,Tay ga,100 - 175cc,2018,Đã sử dụng,21800000,21.8,TP Hồ Chí Minh,Thành phố Thủ Đức,Nguyễn Thị Anh Tú,1,1,7000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131069008
72988113,104399988,Honda Air Blade 125 đèn Led 2019 chính chủ mới 99%,Honda,Tay ga,,2019,Đã sử dụng,14800000,14.8,TP Hà Nội,Quận Nam Từ Liêm,E Huyền,1,39,3000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/72988113
131068998,174536114,Honda Air Blade fi,Honda,Tay ga,,2010,Đã sử dụng,11000000,11.0,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,18000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131068998
130560488,173947043,Honda SH 125i ABS 2024 pasda như new,Honda,Tay ga,100 - 175cc,2024,Đã sử dụng,86000000,86.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,4536,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130560488
131067880,174534791,Honda Lead 125 2017 Đỏ BSTP chính chủ nguyên zin,Honda,Tay ga,,2017,Đã sử dụng,20500000,20.5,TP Hồ Chí Minh,Quận 12,XE MÁY HẢI THANH,4,14,22000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131067880
130151038,173477848,❌CHẤT❌ Honda A mốc @ 150cc cục máy ngon⚡️MIỄN CHÊ,Honda,Tay ga,,2003,Đã sử dụng,11500000,11.5,TP Hồ Chí Minh,Quận Bình Tân,BÙI TIẾN DŨNG,769,36,35500,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/130151038
131068965,174536087,Honda Vario 150,Honda,Tay ga,,2020,Đã sử dụng,31500000,31.5,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,20000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131068965
130566581,173954042,🌈🥰Tphcm Beneli302 siêuđẹp..âmthanh 2máy Uylực🥰,Honda,Xe côn tay,175 - 300cc,2018,Đã sử dụng,38000000,38.0,TP Hồ Chí Minh,Quận 12,Anh Trai MoTo TPHCM ,0,82,123,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130566581
131044697,174508258,💥 Honda Vario 125 2022 Khoá Smk Chính Chủ Sang Tên,Honda,Tay ga,100 - 175cc,2022,Đã sử dụng,35500000,35.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Trường Thịnh,403,24,0,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/131044697
98867187,136769753,"honda winner X, 2021, đi ít, 99%, chính chủ",Honda,Xe côn tay,100 - 175cc,2020,Đã sử dụng,11200000,11.2,TP Hà Nội,Quận Nam Từ Liêm,Em Dung,0,48,5200,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/98867187
131068928,174536038,Suzuki Raider R150,SYM,Xe côn tay,,2019,Đã sử dụng,19500000,19.5,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,18000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131068928
127015970,169853050,"Airblade 125Fi 2016 dán nilon, máy êm",Honda,Tay ga,,2016,Đã sử dụng,10400000,10.4,TP Hà Nội,Quận Cầu Giấy,Đặng Anh Thư,0,39,0,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/127015970
131068905,174536010,Honda Wave RSX fi,Honda,Xe số,,2015,Đã sử dụng,8800000,8.8,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,40000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131068905
97448972,135032875,DYLAN 150 NHẬP Ý BIỂN SỐ TỨ QUÝ BẤT TỬ XE LENG KEN,Honda,Tay ga,,2003,Đã sử dụng,65000000,65.0,An Giang,Huyện Chợ Mới,XE MÁY THIỆN PHÁT AN GIANG,0,26,30000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/97448972
131068873,174535978,Yamaha Exciter 150 Xám đen,Yamaha,Xe côn tay,,2017,Đã sử dụng,18000000,18.0,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,18000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131068873
131068856,174535962,Honda PCX150 2019 Đen Nhám Nguyên Bản 29D2,Honda,Tay ga,100 - 175cc,2019,Đã sử dụng,45500000,45.5,TP Hà Nội,Quận Ba Đình,Xe Máy Nam Thi,1993,51,28000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131068856
130892658,174331172,SH Mode bs93 xe đẹp keg góp 0đ trao đổi xe,Honda,Tay ga,100 - 175cc,2013,Đã sử dụng,28500000,28.5,TP Hồ Chí Minh,Thành phố Dĩ An,XE MÁY MẠNH LOAN GÓP 0đ,17,12,123,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130892658
123510941,165795448,HT GÓP ĐẬU💯Airblade 125 Smartkey BSTP 9chủ Xe Đẹp,Honda,Tay ga,100 - 175cc,2021,Đã sử dụng,35500000,35.5,TP Hồ Chí Minh,Quận Tân Bình,CươngCương,59,28,15000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/123510941
131068847,174535946,Honda Vario 160 2023 odo:7000km,Honda,Tay ga,100 - 175cc,2023,Đã sử dụng,35800000,35.8,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,7000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131068847
131068842,174535939,Xe máy điện màu xám xi măng,Brand_53,Xe phân khối lớn,,2025,Đã sử dụng,15000000,15.0,Đắk Lắk,Thành phố Buôn Ma Thuột,Thang,8,3,10000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131068842
129386475,172594099,Vespa Sprint TiTan Full đồ chơi,Vespa / Piaggio,Tay ga,100 - 175cc,2016,Đã sử dụng,38900000,38.9,TP Hồ Chí Minh,Huyện Củ Chi,Trâm Bảo,4,6,20000,hôm qua,True,https://xe.chotot.com/mua-ban-xe-may/129386475
130644945,174042968,Honda Vision 2018 Trắng đã sử dụng,Honda,Tay ga,,2018,Đã sử dụng,17000000,17.0,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10668,360,10,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130644945
131068816,174535906,Honda SH Mode 2018 Bạc,Honda,Tay ga,,2018,Đã sử dụng,37500000,37.5,Lâm Đồng,Huyện Hàm Thuận Nam,Toàn,49,133,17000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/131068816
130885974,174322164,MUA XE MÁY CŨ CAO-BAO GIẤY TỜ-XE GÌ CŨNG MUA,Honda,Xe số,,2022,Đã sử dụng,10000000,10.0,TP Hồ Chí Minh,Quận Phú Nhuận,THU MUA XE MÁY CŨ GIÁ CAO NHẤT,107,10,2000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130885974
130965297,174415968,Veppa GTS 125 máy iget . dk 2019 hỗ trợ trả góp,Vespa / Piaggio,Tay ga,100 - 175cc,2019,Đã sử dụng,41000000,41.0,TP Đà Nẵng,Quận Cẩm Lệ,153 Đường 2 tháng 9 Hoà cường Tp Đà Nẵng ,114,16,25000,hôm qua,False,https://xe.chotot.com/mua-ban-xe-may/130965297
